group,group_kind,feature_name,pcap_count,row_count,nonfinite_count,zero_count,nonzero_count,min,max,mean,std,p01,p50,p95,p99,p99_9,percentile_method,percentile_sample_size,is_constant
all_train,global,llc_ratio,85,27645149,0,27644516,633,0.0,0.68,1.244341276655807e-06,0.0003728503943534763,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
all_train,global,other_protocol_ratio,85,27645149,0,27644200,949,0.0,0.04,1.3731161297050694e-06,0.00023435605334681928,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
all_train,global,tcp_ratio,85,27645149,0,16435355,11209794,0.0,1.0,0.39802666572714107,0.487772893097219,0.0,0.96,1.0,1.0,1.0,bounded_sample,200000,false
all_train,global,udp_ratio,85,27645149,0,18333760,9311389,0.0,1.0,0.31922344712267603,0.4637918389249679,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
all_train,global,icmp_ratio,85,27645149,0,19663091,7982058,0.0,1.0,0.2824908341061934,0.4485886393833523,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
all_train,global,icmpv6_ratio,85,27645149,0,27644251,898,0.0,0.36,1.8997908095919465e-06,0.00042281958358639455,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
all_train,global,igmp_ratio,85,27645149,0,27644889,260,0.0,0.32,7.842243859854038e-07,0.00031477559692101966,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
all_train,global,tcp_syn_ratio,85,27645149,0,22080292,5564857,0.0,1.0,0.15862588220792817,0.3458451246219045,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
all_train,global,tcp_ack_ratio,85,27645149,0,24611895,3033254,0.0,1.0,0.07769915132260585,0.24575847761436315,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
all_train,global,tcp_fin_ratio,85,27645149,0,26912282,732867,0.0,1.0,0.005267683468126194,0.0395530403007297,0.0,0.0,0.28,0.48,0.84,bounded_sample,200000,false
all_train,global,tcp_rst_ratio,85,27645149,0,25367415,2277734,0.0,1.0,0.034085401593812625,0.14042988888510693,0.0,0.0,0.44,0.8,1.0,bounded_sample,200000,false
all_train,global,tcp_psh_ratio,85,27645149,0,26346246,1298903,0.0,1.0,0.015753677708373506,0.08826428279614654,0.0,0.0,0.5,0.64,1.0,bounded_sample,200000,false
all_train,global,tcp_urg_ratio,85,27645149,0,27644988,161,0.0,0.24,5.302221351471362e-07,0.00026374247583897664,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
all_train,global,unique_ip_count,85,27645149,0,0,27645149,2.0,28.0,2.6536030968760542,0.970870539374976,2.0,3.0,10.0,14.0,19.0,bounded_sample,200000,false
all_train,global,unique_port_count,85,27645149,0,7552330,20092819,0.0,46.0,11.168538248790052,11.700190486462208,0.0,14.0,26.0,26.0,27.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,window_span_seconds,24,19112074,0,778648,18333426,0.0,2.0082409381866455,0.0007080993524999384,0.013279822967864273,0.0,0.000370025634765625,0.001463210582733146,0.002660036087036133,0.006578926324844435,bounded_sample,200000,false
attack_family_DDoS,attack_family,iat_mean_seconds,24,19112074,0,778649,18333425,0.0,0.0836767057577769,2.9505910366165467e-05,0.0005533259826598322,0.0,1.537799835205078e-05,6.082653999328613e-05,0.0001098314921061198,0.0002493374546369155,bounded_sample,200000,false
attack_family_DDoS,attack_family,iat_std_seconds,24,19112074,0,778649,18333425,0.0,0.2767818903012598,8.972335149599646e-05,0.0013233125866891542,0.0,4.643529283635403e-05,0.00020724624904999847,0.000433519580897184,0.0011469316063482768,bounded_sample,200000,false
attack_family_DDoS,attack_family,iat_p50_seconds,24,19112074,0,10903620,8208454,0.0,0.04788053035736084,1.2596408825650843e-06,8.416048427065951e-05,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,9.739410877228002e-05,bounded_sample,200000,false
attack_family_DDoS,attack_family,iat_p95_seconds,24,19112074,0,994085,18117989,0.0,0.8501325964927652,0.00011998023822041745,0.0029249671161250173,0.0,6.124973297119129e-05,0.00027809202671050985,0.0004163272380828862,0.0008698356747627469,bounded_sample,200000,false
attack_family_DDoS,attack_family,frame_length_mean,24,19112074,0,0,19112074,53.52,1514.0,61.63876411947757,34.6066599574265,60.0,60.0,60.0,61.84,251.84016000000295,bounded_sample,200000,false
attack_family_DDoS,attack_family,frame_length_std,24,19112074,0,18576002,536072,0.0,726.4181671737018,2.177099427803042,30.93223544400933,0.0,0.0,0.0,7.447099175284418,465.99484288991874,bounded_sample,200000,false
attack_family_DDoS,attack_family,frame_length_min,24,19112074,0,0,19112074,42.0,1514.0,60.22665781850781,17.728025333127686,60.0,60.0,60.0,60.0,60.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,frame_length_max,24,19112074,0,0,19112074,60.0,1514.0,67.24918750314592,87.71146373949055,60.0,60.0,60.0,88.0,1494.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,ipv4_ratio,24,19112074,0,0,19112074,0.28,1.0,0.9999268734518294,0.003223496347892151,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,ipv6_ratio,24,19112074,0,19110664,1410,0.0,0.36,3.158212970502311e-06,0.000392358330561548,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,arp_ratio,24,19112074,0,19092402,19672,0.0,0.72,6.920023436493599e-05,0.0031436694080786195,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_family_DDoS,attack_family,llc_ratio,24,19112074,0,19111824,250,0.0,0.48,6.508974379232731e-07,0.00024224985373775,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,other_protocol_ratio,24,19112074,0,19112018,56,0.0,0.04,1.1720339718232566e-07,6.84698630833794e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_ratio,24,19112074,0,12565876,6546198,0.0,1.0,0.3370490947240994,0.47174941629094586,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,udp_ratio,24,19112074,0,12405231,6706843,0.0,1.0,0.3413937388480184,0.4727520966371447,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,icmp_ratio,24,19112074,0,12857060,6255014,0.0,1.0,0.32148669160657317,0.4656930984749391,0.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,icmpv6_ratio,24,19112074,0,19111925,149,0.0,0.2,3.8091104084255855e-07,0.0001547347233715905,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,igmp_ratio,24,19112074,0,19112033,41,0.0,0.2,1.2557506840963455e-07,0.0001018864885682362,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_syn_ratio,24,19112074,0,16020676,3091398,0.0,1.0,0.14131846461001074,0.335258718243674,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_ack_ratio,24,19112074,0,18015965,1096109,0.0,1.0,0.0390538305252576,0.17898310984306745,0.0,0.0,0.0,1.0,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_fin_ratio,24,19112074,0,19110279,1795,0.0,1.0,3.323143139620771e-05,0.005207276141919807,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_rst_ratio,24,19112074,0,18017412,1094662,0.0,1.0,0.026589569090440964,0.13043802390651327,0.0,0.0,0.0,0.56,1.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_psh_ratio,24,19112074,0,19040371,71703,0.0,1.0,0.0014971516779436849,0.03221249323233182,0.0,0.0,0.0,0.0,0.5,bounded_sample,200000,false
attack_family_DDoS,attack_family,tcp_urg_ratio,24,19112074,0,19112074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_family_DDoS,attack_family,unique_ip_count,24,19112074,0,0,19112074,2.0,26.0,2.784942283082414,0.7230599791844804,2.0,3.0,4.0,4.0,6.0,bounded_sample,200000,false
attack_family_DDoS,attack_family,unique_port_count,24,19112074,0,5997378,13114696,0.0,46.0,10.066974730215042,11.455970760170645,0.0,0.0,26.0,26.0,27.0,bounded_sample,200000,false
attack_family_DoS,attack_family,window_span_seconds,16,7219182,0,30158,7189024,0.0,2.0119709968566895,0.0021378539986304864,0.027607671979006303,3.3855438232421875e-05,0.0005731582641601562,0.0032711386680602944,0.00615288019180299,0.03045520949363887,bounded_sample,200000,false
attack_family_DoS,attack_family,iat_mean_seconds,16,7219182,0,30158,7189024,0.0,0.08383212486902873,8.907953963849646e-05,0.0011503198301984245,1.4106432596842449e-06,2.3831923802693684e-05,0.00013591845830281576,0.0002587839961051946,0.0012808857758840264,bounded_sample,200000,false
attack_family_DoS,attack_family,iat_std_seconds,16,7219182,0,30158,7189024,0.0,0.2776850339793014,0.0003047297771523766,0.0035785113346286125,3.949926550648547e-06,6.771830623319454e-05,0.0005500784090650488,0.0011145193012224084,0.005233588529254994,bounded_sample,200000,false
attack_family_DoS,attack_family,iat_p50_seconds,16,7219182,0,2629118,4590064,0.0,0.03763854503631592,1.9491129895996965e-06,9.222559480937076e-05,0.0,0.0,1.9073486328125e-06,2.86102294921875e-06,2.8014183044433594e-05,bounded_sample,200000,false
attack_family_DoS,attack_family,iat_p95_seconds,16,7219182,0,78144,7141038,0.0,0.8509221911430338,0.0003416151684365953,0.008116917223535247,3.0994415283203125e-06,6.103515625e-05,0.00049403965473175,0.0012468223571777328,0.005335240232945438,bounded_sample,200000,false
attack_family_DoS,attack_family,frame_length_mean,16,7219182,0,0,7219182,53.52,1514.0,64.740044049312,61.601255715161024,60.0,60.0,66.56,85.04040000000039,679.84,bounded_sample,200000,false
attack_family_DoS,attack_family,frame_length_std,16,7219182,0,6728322,490860,0.0,726.4181671737018,5.494576717534781,48.56230967805865,0.0,0.0,32.13730542531528,112.67848775982225,595.5230091272713,bounded_sample,200000,false
attack_family_DoS,attack_family,frame_length_min,16,7219182,0,0,7219182,42.0,1514.0,60.986772185546805,36.96676691626147,60.0,60.0,60.0,60.0,60.0,bounded_sample,200000,false
attack_family_DoS,attack_family,frame_length_max,16,7219182,0,0,7219182,60.0,1514.0,78.76435169524747,135.9094639767208,60.0,60.0,224.0,664.0,1494.0,bounded_sample,200000,false
attack_family_DoS,attack_family,ipv4_ratio,16,7219182,0,0,7219182,0.28,1.0,0.9999081280953994,0.003378168501648696,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,ipv6_ratio,16,7219182,0,7217597,1585,0.0,0.32,9.735174982428757e-06,0.0007233103121524352,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,arp_ratio,16,7219182,0,7210631,8551,0.0,0.72,7.995919759330074e-05,0.00322687730092107,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,llc_ratio,16,7219182,0,7218909,273,0.0,0.68,1.8949515332900594e-06,0.00045788650612474987,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,other_protocol_ratio,16,7219182,0,7219131,51,0.0,0.04,2.825804918064124e-07,0.00010631622557503698,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_ratio,16,7219182,0,3844762,3374420,0.0,1.0,0.45769179389022213,0.4960616277042581,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,udp_ratio,16,7219182,0,4752167,2467015,0.0,1.0,0.31165070502447506,0.4594573391669014,0.0,0.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,icmp_ratio,16,7219182,0,5497361,1721821,0.0,1.0,0.2305732200684231,0.41861983006421327,0.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,icmpv6_ratio,16,7219182,0,7218973,209,0.0,0.2,1.4461472227739929e-06,0.0003047320386459832,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,igmp_ratio,16,7219182,0,7219092,90,0.0,0.2,6.981400385805486e-07,0.00022966904682829347,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_syn_ratio,16,7219182,0,5507071,1712111,0.0,1.0,0.20876548013568755,0.3882974004709354,0.0,0.0,0.6,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_ack_ratio,16,7219182,0,6555578,663604,0.0,1.0,0.0508716305965251,0.19175690465077025,0.0,0.0,0.0,1.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_fin_ratio,16,7219182,0,7217124,2058,0.0,1.0,9.56691751182945e-05,0.008758945502398714,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_rst_ratio,16,7219182,0,6621876,597306,0.0,1.0,0.0345599857092177,0.13971270614632533,0.0,0.0,0.0,0.4,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_psh_ratio,16,7219182,0,7160042,59140,0.0,1.0,0.0032758157482238323,0.04728669308322628,0.0,0.0,0.0,0.0,1.0,bounded_sample,200000,false
attack_family_DoS,attack_family,tcp_urg_ratio,16,7219182,0,7219182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_family_DoS,attack_family,unique_ip_count,16,7219182,0,0,7219182,2.0,24.0,2.096585735059735,0.4922757789165305,2.0,2.0,3.0,3.0,7.0,bounded_sample,200000,false
attack_family_DoS,attack_family,unique_port_count,16,7219182,0,1554793,5664389,0.0,30.0,12.533587184808475,12.315697586527925,0.0,0.0,26.0,26.0,27.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,window_span_seconds,5,1032401,0,3747,1028654,0.0,2.000307083129883,0.0022885821841084073,0.02249194951267223,1.5974044799804688e-05,0.00045013427734375,0.002801907062530515,0.005680084228515625,0.016897383451465138,bounded_sample,200000,false
attack_family_MQTT,attack_family,iat_mean_seconds,5,1032401,0,3749,1028652,0.0,0.08334612846374512,9.536665147138946e-05,0.0009371639645616607,7.549921671549479e-07,1.874566078186035e-05,0.00011620918909708659,0.0002348323663075765,0.0007310422460238363,bounded_sample,200000,false
attack_family_MQTT,attack_family,iat_std_seconds,5,1032401,0,3749,1028652,0.0,0.22457790898427873,0.00028351478207776345,0.0027351268222234703,2.176345065466503e-06,5.1703722155926797e-05,0.000433841702688937,0.0008868967832932524,0.0024048415346180616,bounded_sample,200000,false
attack_family_MQTT,attack_family,iat_p50_seconds,5,1032401,0,441057,591344,0.0,0.030171871185302734,5.333481147592885e-06,7.033097318992281e-05,0.0,9.5367431640625e-07,2.86102294921875e-06,4.0531158447265625e-06,0.00012254714965820312,bounded_sample,200000,false
attack_family_MQTT,attack_family,iat_p95_seconds,5,1032401,0,40355,992046,0.0,0.6210458159446707,0.0004126512880786843,0.004516528984447748,0.0,7.302761077880849e-05,0.0004289066791534413,0.0012875001430511493,0.003901314949989319,bounded_sample,200000,false
attack_family_MQTT,attack_family,frame_length_mean,5,1032401,0,0,1032401,58.56,1514.0,154.55338826676842,216.489946582704,62.16,68.68,73.68,227.3244000000041,1159.7206400000118,bounded_sample,200000,false
attack_family_MQTT,attack_family,frame_length_std,5,1032401,0,36578,995823,0.0,726.4181671737018,85.59553697025369,180.77953123038492,1.5999999999999996,5.831500664494517,8.657944328765344,266.6947606064808,689.1769521278459,bounded_sample,200000,false
attack_family_MQTT,attack_family,frame_length_min,5,1032401,0,0,1032401,42.0,1514.0,69.74203918826115,49.64492018398335,60.0,60.0,66.0,66.0,175.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,frame_length_max,5,1032401,0,0,1032401,60.0,1514.0,317.20882873999545,501.6153122624651,66.0,83.0,83.0,1265.0,1514.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,ipv4_ratio,5,1032401,0,0,1032401,0.44,1.0,0.9999359551182149,0.003073262087121379,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,ipv6_ratio,5,1032401,0,1032188,213,0.0,0.12,8.562564352417327e-06,0.0006110850715337864,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,arp_ratio,5,1032401,0,1031813,588,0.0,0.56,5.5211104987306294e-05,0.002989074129871372,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,llc_ratio,5,1032401,0,1032400,1,0.0,0.04,3.874463507881143e-08,3.936729482712407e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,other_protocol_ratio,5,1032401,0,1032395,6,0.0,0.04,2.324678104728686e-07,9.642955137110118e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_ratio,5,1032401,0,0,1032401,0.4,1.0,0.9998495933266242,0.003910544359364382,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,udp_ratio,5,1032401,0,1030275,2126,0.0,0.28,9.434318641690585e-05,0.0022789754192530255,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_family_MQTT,attack_family,icmp_ratio,5,1032401,0,1032400,1,0.0,0.04,3.874463507881143e-08,3.936729482712407e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,icmpv6_ratio,5,1032401,0,1032394,7,0.0,0.12,3.487017157093028e-07,0.0001524685523457225,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,igmp_ratio,5,1032401,0,1032398,3,0.0,0.12,1.9372317539405722e-07,0.00013056646547260264,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_syn_ratio,5,1032401,0,312056,720345,0.0,1.0,0.15194928476877514,0.16531985175117447,0.0,0.16,0.52,0.72,0.88,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_ack_ratio,5,1032401,0,2453,1029948,0.0,1.0,0.7724946219855667,0.24296156366631486,0.12,0.76,1.0,1.0,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_fin_ratio,5,1032401,0,318757,713644,0.0,1.0,0.13839338386964442,0.1488481512011819,0.0,0.16,0.44,0.72,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_rst_ratio,5,1032401,0,477523,554878,0.0,1.0,0.16001685878138008,0.21069046633732408,0.0,0.12,0.6,0.8,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_psh_ratio,5,1032401,0,73079,959322,0.0,1.0,0.27394340828702723,0.23279136314050897,0.0,0.2,0.44,0.68,1.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,tcp_urg_ratio,5,1032401,0,1032401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_family_MQTT,attack_family,unique_ip_count,5,1032401,0,0,1032401,2.0,18.0,2.889243617547833,0.9641197842940528,2.0,3.0,5.0,5.0,8.0,bounded_sample,200000,false
attack_family_MQTT,attack_family,unique_port_count,5,1032401,0,0,1032401,2.0,28.0,21.600948662389907,4.07492792664654,15.0,23.0,26.0,26.0,26.0,bounded_sample,200000,false
attack_family_Recon,attack_family,window_span_seconds,4,41495,0,1636,39859,0.0,6.20250391960144,0.05646037417070625,0.23342537897329896,0.0,0.004565000534057617,0.28510684967040734,1.001473250389099,2.0029370622634906,exact,41495,false
attack_family_Recon,attack_family,iat_mean_seconds,4,41495,0,1636,39859,0.0,0.2584376633167267,0.00235251659115869,0.009726057251116044,0.0,0.00019020835558573404,0.011879452069600307,0.0417280520995458,0.08345571092764544,exact,41495,false
attack_family_Recon,attack_family,iat_std_seconds,4,41495,0,1636,39859,0.0,0.38926890072575177,0.004965130057009695,0.021682650211218315,0.0,0.0006404375156670539,0.014573639086835738,0.11133589990798481,0.27605624322448347,exact,41495,false
attack_family_Recon,attack_family,iat_p50_seconds,4,41495,0,17048,24447,0.0,0.17262351512908936,0.0005428049130272558,0.003530599880366632,0.0,1.0728836059570312e-06,0.002528989315032944,0.012859759330749482,0.039476073503496564,exact,41495,false
attack_family_Recon,attack_family,iat_p95_seconds,4,41495,0,4910,36585,0.0,1.136186218261717,0.009762910212188005,0.04972535657446358,0.0,0.00046627521514892503,0.034982610940933176,0.1990371918678278,0.8474464545965174,exact,41495,false
attack_family_Recon,attack_family,frame_length_mean,4,41495,0,0,41495,55.68,1494.0,80.99693553440173,83.715859404038,60.0,60.0,174.28799999999933,520.4927999999933,993.0910400000023,exact,41495,false
attack_family_Recon,attack_family,frame_length_std,4,41495,0,28521,12974,0.0,690.3717259563866,35.397949373401396,95.50324952977957,0.0,0.0,237.14187010946625,530.8870477110646,647.840402900242,exact,41495,false
attack_family_Recon,attack_family,frame_length_min,4,41495,0,0,41495,42.0,1494.0,60.51890589227618,8.445692659860413,60.0,60.0,60.0,70.0,118.0,exact,41495,false
attack_family_Recon,attack_family,frame_length_max,4,41495,0,0,41495,60.0,1514.0,195.13056994818655,324.04252949996925,60.0,60.0,1218.2999999999956,1435.0,1474.0,exact,41495,false
attack_family_Recon,attack_family,ipv4_ratio,4,41495,0,65,41430,0.0,1.0,0.9928270876009159,0.06826206639476887,0.88,1.0,1.0,1.0,1.0,exact,41495,false
attack_family_Recon,attack_family,ipv6_ratio,4,41495,0,41293,202,0.0,0.28,0.00024099289070972403,0.004093114521063114,0.0,0.0,0.0,0.0,0.04,exact,41495,false
attack_family_Recon,attack_family,arp_ratio,4,41495,0,40181,1314,0.0,1.0,0.0069193878780576,0.06804924844065363,0.0,0.0,0.0,0.12,1.0,exact,41495,false
attack_family_Recon,attack_family,llc_ratio,4,41495,0,41492,3,0.0,0.04,2.8919146885166885e-06,0.00034010031515731043,0.0,0.0,0.0,0.0,0.0,exact,41495,false
attack_family_Recon,attack_family,other_protocol_ratio,4,41495,0,41485,10,0.0,0.04,9.639715628388962e-06,0.0006208830010703807,0.0,0.0,0.0,0.0,0.0,exact,41495,false
attack_family_Recon,attack_family,tcp_ratio,4,41495,0,585,40910,0.0,1.0,0.9458344378840825,0.18120384958035968,0.0,1.0,1.0,1.0,1.0,exact,41495,false
attack_family_Recon,attack_family,udp_ratio,4,41495,0,31828,9667,0.0,1.0,0.04642197855163274,0.16679422230889007,0.0,0.0,0.2,0.96,1.0,exact,41495,false
attack_family_Recon,attack_family,icmp_ratio,4,41495,0,41098,397,0.0,0.24,0.000767321364019762,0.009110808518112315,0.0,0.0,0.0,0.0,0.14024000000004888,exact,41495,false
attack_family_Recon,attack_family,icmpv6_ratio,4,41495,0,41480,15,0.0,0.16,2.5063260633811307e-05,0.001619065929444567,0.0,0.0,0.0,0.0,0.0,exact,41495,false
attack_family_Recon,attack_family,igmp_ratio,4,41495,0,41486,9,0.0,0.16,1.9279431256777925e-05,0.0015460523210327902,0.0,0.0,0.0,0.0,0.0,exact,41495,false
attack_family_Recon,attack_family,tcp_syn_ratio,4,41495,0,16468,25027,0.0,1.0,0.45687429286946524,0.44674602347730324,0.0,0.36,1.0,1.0,1.0,exact,41495,false
attack_family_Recon,attack_family,tcp_ack_ratio,4,41495,0,13717,27778,0.0,1.0,0.5286356027455456,0.4480587297771463,0.0,0.6,1.0,1.0,1.0,exact,41495,false
attack_family_Recon,attack_family,tcp_fin_ratio,4,41495,0,41111,384,0.0,1.0,0.001111109419963357,0.017619786831477156,0.0,0.0,0.0,0.0,0.22477777777778396,exact,41495,false
attack_family_Recon,attack_family,tcp_rst_ratio,4,41495,0,16801,24694,0.0,1.0,0.4498361115042876,0.4459147270709555,0.0,0.32,1.0,1.0,1.0,exact,41495,false
attack_family_Recon,attack_family,tcp_psh_ratio,4,41495,0,36470,5025,0.0,1.0,0.038980303207546224,0.13301689869415648,0.0,0.0,0.4166666666666667,0.6,1.0,exact,41495,false
attack_family_Recon,attack_family,tcp_urg_ratio,4,41495,0,41334,161,0.0,0.24,0.000353249064447299,0.006798405314580323,0.0,0.0,0.0,0.0,0.1334347826087029,exact,41495,false
attack_family_Recon,attack_family,unique_ip_count,4,41495,0,0,41495,2.0,28.0,3.0304615013857092,2.72735667534783,2.0,2.0,8.0,15.0,27.0,exact,41495,false
attack_family_Recon,attack_family,unique_port_count,4,41495,0,113,41382,0.0,30.0,24.505578985419927,5.019423553350092,2.0,26.0,27.0,27.0,28.0,exact,41495,false
attack_family_Spoofing,attack_family,window_span_seconds,1,6423,0,0,6423,0.00015997886657714844,2.0108580589294434,0.2881780084226615,0.4316494231250219,0.0012645721435546875,0.1393141746520996,1.0737685203552239,1.9992832326889038,2.0025331649780274,exact,6423,false
attack_family_Spoofing,attack_family,iat_mean_seconds,1,6423,0,0,6423,6.665786107381185e-06,0.08378575245539348,0.012007417017610897,0.01798539263020925,5.269050598144531e-05,0.005804757277170817,0.04474035501480099,0.08330346802870434,0.08343888187408446,exact,6423,false
attack_family_Spoofing,attack_family,iat_std_seconds,1,6423,0,0,6423,3.584533784446368e-06,0.27754187828392457,0.02874283013969136,0.0586994699771884,7.95046676941393e-05,0.005520491730799106,0.19135067385033902,0.2757418864534565,0.2763112154908666,exact,6423,false
attack_family_Spoofing,attack_family,iat_p50_seconds,1,6423,0,1169,5254,0.0,0.030622482299804688,0.0027276925648667444,0.004354046519773673,0.0,0.00027954578399658203,0.011467552185058582,0.02040928602218628,0.025177875757217482,exact,6423,false
attack_family_Spoofing,attack_family,iat_p95_seconds,1,6423,0,3,6420,0.0,0.8506144285202005,0.052835091586129986,0.12987756780006862,0.000209006309509277,0.01505554914474487,0.2561423444747917,0.8463463099002816,0.8492111263990381,exact,6423,false
attack_family_Spoofing,attack_family,frame_length_mean,1,6423,0,0,6423,57.12,1494.0,482.10086875291915,478.9439736606266,63.275200000000005,272.2,1494.0,1494.0,1494.0,exact,6423,false
attack_family_Spoofing,attack_family,frame_length_std,1,6423,0,1203,5220,0.0,713.4285713370328,226.88328014903627,207.08500353790222,0.0,188.42574770980738,584.4980776100518,671.147614268497,713.4285713370328,exact,6423,false
attack_family_Spoofing,attack_family,frame_length_min,1,6423,0,0,6423,42.0,1494.0,252.07971352950335,464.4722808089165,42.0,66.0,1494.0,1494.0,1494.0,exact,6423,false
attack_family_Spoofing,attack_family,frame_length_max,1,6423,0,0,6423,60.0,1514.0,933.2744823291297,525.6854275915731,66.0,1242.0,1494.0,1498.0,1514.0,exact,6423,false
attack_family_Spoofing,attack_family,ipv4_ratio,1,6423,0,47,6376,0.0,1.0,0.9711287560330064,0.13359012123577474,0.04,1.0,1.0,1.0,1.0,exact,6423,false
attack_family_Spoofing,attack_family,ipv6_ratio,1,6423,0,6269,154,0.0,0.16,0.0010711505527012301,0.007358933182628788,0.0,0.0,0.0,0.04,0.08,exact,6423,false
attack_family_Spoofing,attack_family,arp_ratio,1,6423,0,5813,610,0.0,1.0,0.0277129067413981,0.13333171955276182,0.0,0.0,0.08,0.96,1.0,exact,6423,false
attack_family_Spoofing,attack_family,llc_ratio,1,6423,0,6418,5,0.0,0.04,3.113809746224506e-05,0.0011155959471852853,0.0,0.0,0.0,0.0,0.0,exact,6423,false
attack_family_Spoofing,attack_family,other_protocol_ratio,1,6423,0,6414,9,0.0,0.04,5.60485754320411e-05,0.0014962625352770427,0.0,0.0,0.0,0.0,0.04,exact,6423,false
attack_family_Spoofing,attack_family,tcp_ratio,1,6423,0,1833,4590,0.0,1.0,0.5229269811614511,0.4440599656740722,0.0,0.6,1.0,1.0,1.0,exact,6423,false
