group,pcap_path,pcap_id,feature,window_count,nonzero_count,nonzero_rate,mean,p50,p95,p99,max
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_probe_ratio,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_gratuitous_ratio,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_sender_ip_conflict_count,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_sender_ip_conflict_ratio,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_max_macs_per_sender_ip,1547,22,0.014221073044602456,0.014221073044602456,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_mapping_change_count,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_eth_src_sha_mismatch_ratio,1547,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_unique_sender_ip_count,1547,22,0.014221073044602456,0.014221073044602456,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_unique_sender_mac_count,1547,22,0.014221073044602456,0.014221073044602456,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC-bd23bc998ec6fbae,arp_ratio,1547,22,0.014221073044602456,0.0005688429217840984,0.0,0.0,0.04,0.04
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_request_ratio,1464,9,0.006147540983606557,0.006147540983606557,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_reply_ratio,1464,9,0.006147540983606557,0.006147540983606557,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_probe_ratio,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_gratuitous_ratio,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_sender_ip_conflict_count,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_sender_ip_conflict_ratio,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_max_macs_per_sender_ip,1464,18,0.012295081967213115,0.012295081967213115,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_mapping_change_count,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_eth_src_sha_mismatch_ratio,1464,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_unique_sender_ip_count,1464,18,0.012295081967213115,0.012295081967213115,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_unique_sender_mac_count,1464,18,0.012295081967213115,0.012295081967213115,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH-86027c5a7abe11b1,arp_ratio,1464,18,0.012295081967213115,0.0004918032786885247,0.0,0.0,0.04,0.04
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_request_ratio,90,9,0.1,0.08333333333333333,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_reply_ratio,90,3,0.03333333333333333,0.016666666666666666,0.0,0.0,0.5,0.5
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_probe_ratio,90,3,0.03333333333333333,0.025,0.0,0.0,0.75,0.75
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_gratuitous_ratio,90,6,0.06666666666666667,0.041666666666666664,0.0,0.25,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_sender_ip_conflict_count,90,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_sender_ip_conflict_ratio,90,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_max_macs_per_sender_ip,90,9,0.1,0.1,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_mapping_change_count,90,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_eth_src_sha_mismatch_ratio,90,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_unique_sender_ip_count,90,9,0.1,0.13333333333333333,0.0,1.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_unique_sender_mac_count,90,9,0.1,0.13333333333333333,0.0,1.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power-670935afbd6dd632,arp_ratio,90,9,0.1,0.009333333333333332,0.0,0.08,0.16,0.16
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_request_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_reply_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_probe_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_gratuitous_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_sender_ip_conflict_count,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_sender_ip_conflict_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_max_macs_per_sender_ip,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_mapping_change_count,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_eth_src_sha_mismatch_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_unique_sender_ip_count,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_unique_sender_mac_count,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC-9f00e38f021daf12,arp_ratio,1433,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_request_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_reply_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_probe_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_gratuitous_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_sender_ip_conflict_count,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_sender_ip_conflict_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_max_macs_per_sender_ip,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_mapping_change_count,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_eth_src_sha_mismatch_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_unique_sender_ip_count,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_unique_sender_mac_count,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH-d8fd5b4e4a5384d9,arp_ratio,1334,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_request_ratio,643,6,0.00933125972006221,0.00933125972006221,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_reply_ratio,643,6,0.00933125972006221,0.00933125972006221,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_probe_ratio,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_gratuitous_ratio,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_sender_ip_conflict_count,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_sender_ip_conflict_ratio,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_max_macs_per_sender_ip,643,12,0.01866251944012442,0.01866251944012442,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_mapping_change_count,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_eth_src_sha_mismatch_ratio,643,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_unique_sender_ip_count,643,12,0.01866251944012442,0.01866251944012442,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_unique_sender_mac_count,643,12,0.01866251944012442,0.01866251944012442,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC-82292e094d4c92fc,arp_ratio,643,12,0.01866251944012442,0.0007465007776049766,0.0,0.0,0.04,0.04
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_request_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_reply_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_probe_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_gratuitous_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_sender_ip_conflict_count,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_sender_ip_conflict_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_max_macs_per_sender_ip,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_mapping_change_count,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_eth_src_sha_mismatch_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_unique_sender_ip_count,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_unique_sender_mac_count,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO-5c311124058e65a8,arp_ratio,56,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_request_ratio,338,6,0.01775147928994083,0.01775147928994083,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_reply_ratio,338,2,0.005917159763313609,0.005917159763313609,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_probe_ratio,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_gratuitous_ratio,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_sender_ip_conflict_count,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_sender_ip_conflict_ratio,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_max_macs_per_sender_ip,338,8,0.023668639053254437,0.023668639053254437,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_mapping_change_count,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_eth_src_sha_mismatch_ratio,338,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_unique_sender_ip_count,338,8,0.023668639053254437,0.023668639053254437,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_unique_sender_mac_count,338,8,0.023668639053254437,0.023668639053254437,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING-52238a5ec47bd101,arp_ratio,338,8,0.023668639053254437,0.0009467455621301775,0.0,0.0,0.04,0.04
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_request_ratio,473,9,0.019027484143763214,0.019027484143763214,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_reply_ratio,473,3,0.006342494714587738,0.006342494714587738,0.0,0.0,0.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_probe_ratio,473,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_gratuitous_ratio,473,1,0.0021141649048625794,0.0004228329809725159,0.0,0.0,0.0,0.2
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_sender_ip_conflict_count,473,0,0.0,0.0,0.0,0.0,0.0,0.0
