pcap_path,filename,source,split,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,packet_count,total_frame_bytes,min_frame_length,max_frame_length,mean_frame_length,capture_order_duration,capture_timestamp_span,packets_per_second,bytes_per_second,tcp_count,udp_count,arp_count,llc_count,ipv4_count,ipv6_count,icmp_count,icmpv6_count,igmp_count,vlan_count,tcp_ratio,udp_ratio,arp_ratio,llc_ratio,ipv4_ratio,ipv6_ratio,icmp_ratio,icmpv6_ratio,igmp_ratio,vlan_ratio,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,unique_src_ips_count,unique_src_ips_capped,unique_dst_ips_count,unique_dst_ips_capped,unique_src_ports_count,unique_dst_ports_count,audit_strategy_version
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,TCP_IP-DoS-ICMP2_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,9693860,683898230,42,1514,70.54962935301315,4032.10404586792,4032.10404586792,2404.169111145388,169613.23969327018,144719,25339,1796,130,9691682,244,9521854,9,5,0,0.014928934397649645,0.0026139226273125464,0.00018527191438704499,1.3410550595944236e-05,0.9997753216984772,2.517057188777226e-05,0.9822561910322617,9.284227335653702e-07,5.157904075363168e-07,0.0,157,144616,118,59,24023,0.001084861006502256,0.9992882759001928,0.0008153732405558358,0.0004076866202779179,0.16599755388027834,92,False,88,False,371,280,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,TCP_IP-DoS-ICMP3_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,10863247,665188077,42,1514,61.23289629702795,479.7344949245453,479.7344949245453,22644.28994564716,1386575.4579616454,26341,520,283,2,10862906,54,10836096,3,0,0,0.00242478146727217,4.786782441750611e-05,2.6051142904142748e-05,1.8410701699040812e-07,0.9999686097536031,4.970889458741019e-06,0.9975006551908467,2.761605254856122e-07,0.0,0.0,154,26268,92,112,6138,0.005846399149614669,0.9972286549485593,0.00349265403743214,0.004251926654265214,0.2330207661060704,62,False,56,False,142,122,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,TCP_IP-DoS-ICMP4_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,10607586,669278603,42,1514,63.09433673222164,1092.7118718624115,1092.7118718624115,9707.57824926025,612493.2109132168,41041,25310,803,9,10606697,74,10540401,10,9,0,0.0038690235459792645,0.002386028263169396,7.570054110331984e-05,8.484494021542696e-07,0.9999161920534984,6.976139528823995e-06,0.9936663252129184,9.427215579491885e-07,8.484494021542696e-07,0.0,49,41003,46,22,8405,0.0011939280231963159,0.9990740966350723,0.001120830389123072,0.0005360493165371214,0.2047952047952048,61,False,59,False,185,153,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,TCP_IP-DoS-SYN1_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,11138638,722781837,42,1514,64.88960652101271,464.91738176345825,464.91738176345825,23958.316976127044,1554645.7614865832,11059182,79101,327,0,11138258,53,0,14,14,0,0.9928666323476892,0.00710149661026779,2.9357269712867946e-05,0.0,0.9999658845183765,4.758211910648321e-06,0.0,1.2568861650769151e-06,1.2568861650769151e-06,0.0,7427926,3759153,40,3592484,5384,0.6716523880337624,0.33991239135046336,3.616904035036226e-06,0.32484174688507705,0.00048683528311587604,56,False,58,False,65536,65536,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,TCP_IP-DoS-SYN2_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,11160843,722426509,42,1514,64.72866870360957,767.370475769043,767.370475769043,14544.269492274683,941431.2015014638,11136883,23408,484,2,11160259,96,0,34,30,0,0.997853208758514,0.0020973326118824535,4.336589986974998e-05,1.791979333460743e-07,0.999947674203463,8.601500800611566e-06,0.0,3.046364866883263e-06,2.6879690001911145e-06,0.0,10347311,866944,54,728089,7669,0.9291029635491367,0.07784440224432636,4.84875346180794e-06,0.06537637146767188,0.0006886127833075018,84,False,83,False,65536,65536,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,TCP_IP-DoS-SYN3_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,10813744,727980099,42,1514,67.31989392388057,1358.7917530536652,1358.7917530536652,7958.352687744723,535755.4587478046,10809237,3282,1086,11,10812510,133,98,16,10,0,0.9995832155819483,0.00030350265366000897,0.000100427751942343,1.0172240067824797e-06,0.9998858859614209,1.2299162991097255e-05,9.06254115133482e-06,1.4795985553199707e-06,9.247490970749816e-07,0.0,9213606,1618378,146,1491333,12486,0.8523826427341726,0.1497217611196794,1.350696631038805e-05,0.1379683875929448,0.0011551231599418164,94,False,89,False,65536,65536,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,TCP_IP-DoS-SYN4_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,11059982,724040273,42,1514,65.4648690205825,1826.6071090698242,1826.6071090698242,6054.932089710387,396385.33618141233,11039653,18315,1540,23,11058250,166,411,27,10,0,0.9981619319091116,0.0016559701453402005,0.00013924073294151835,2.079569388087612e-06,0.999843399383471,1.5009066018371459e-05,3.7161000804522104e-05,2.441233629494153e-06,9.04160603516353e-07,0.0,10564018,517594,279,385625,16785,0.9569157653777705,0.04688498814229034,2.5272533475463404e-05,0.03493089864328163,0.001520428223604492,100,False,97,False,65536,65536,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,TCP_IP-DoS-TCP1_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,9537689,604397019,42,1514,63.36933601001249,3430.7409207820892,3430.7409207820892,2780.0668194512746,176170.98841209454,9535079,1613,939,13,9536618,118,15,19,10,0,0.999726348804202,0.00016911853594722999,9.845152216642837e-05,1.3630136189175387e-06,0.9998877086472415,1.2371969771713043e-05,1.5727080218279292e-06,1.9920968276487103e-06,1.0484720145519528e-06,0.0,624,62567,280,119,14442,6.544256214342849e-05,0.006561770489788286,2.936525224384612e-05,1.24802322036346e-05,0.0015146177603772345,92,False,85,False,65536,361,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,TCP_IP-DoS-TCP2_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,9548514,604223754,42,1514,63.279349435943644,2660.180436849594,2660.180436849594,3589.4234344900833,227136.37978466295,9507171,40746,526,2,9547894,88,60,5,0,0,0.9956702163289491,0.004267260853364199,5.5087105700426266e-05,2.0945667566702003e-07,0.9999350684305433,9.21609372934888e-06,6.283700270010601e-06,5.236416891675501e-07,0.0,0.0,128,37744,46,33,9087,1.3463521377705313e-05,0.003970055866250854,4.838452995112847e-06,3.471064105189651e-06,0.0009558048340563139,71,False,64,False,65536,197,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,TCP_IP-DoS-TCP3_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,9592792,603515317,42,1514,62.91341634427182,521.5179560184479,521.5179560184479,18393.98220003123,1157228.2603796897,9589749,2427,276,0,9592470,43,335,2,0,0,0.9996827826559775,0.0002530024626823974,2.8771602678344323e-05,0.0,0.9999664331302086,4.4825323013362535e-06,3.4922053975526626e-05,2.0848987448075597e-07,0.0,0.0,133,41950,100,47,6704,1.3868976132743412e-05,0.004374462772696136,1.0427801603566476e-05,4.9010667536762435e-06,0.0006990798195030965,87,False,79,False,65536,207,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,TCP_IP-DoS-TCP4_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,9345102,607478372,42,1514,65.00500176456073,1285.898549079895,1285.898549079895,7267.371136460761,472415.47354934947,9339926,3968,1099,9,9343899,92,76,11,10,0,0.9994461269657624,0.000424607457468094,0.00011760171264048268,9.630713501040438e-07,0.9998712694628694,9.844729356619114e-06,8.132602511989703e-06,1.1770872056827202e-06,1.070079277893382e-06,0.0,200,72086,182,203,11699,2.1413445888115174e-05,0.007718048301453352,1.9486235758184808e-05,2.17346475764369e-05,0.001252579517225297,101,False,97,False,65536,311,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,TCP_IP-DoS-UDP1_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,13695288,926875399,42,1514,67.67841603623086,1374.8183941841125,1374.8183941841125,9961.525142473442,674180.2429476915,125173,13565939,1113,70,13693987,115,2970,20,0,0,0.009139858906216504,0.9905552187000376,8.126882764349315e-05,5.111247021603343e-06,0.9999050038232128,8.397048678348349e-06,0.0002168629093451704,1.4603562918866694e-06,0.0,0.0,416,124770,382,253,15318,0.003323400413827263,0.9967804558491048,0.003051776341543304,0.0020212026555247536,0.122374633507226,114,False,106,False,11153,12590,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,TCP_IP-DoS-UDP2_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_2,14043139,921309790,42,1514,65.60568758879336,70597.63745689392,70597.63745689392,198.9179738284383,13050.150446784297,108691,13932546,1155,12,14041830,137,705,18,7,0,0.007739793788269132,0.9921247664072826,8.224656894729875e-05,8.545098072446623e-07,0.9999067872218598,9.755653632709895e-06,5.020245117562391e-05,1.2817647108669935e-06,4.98464054226053e-07,0.0,182,108549,173,63,13457,0.0016744716673873642,0.9986935440836868,0.0015916681233956813,0.0005796248079417799,0.12380969905511956,92,False,90,False,11209,12796,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP3_train.pcap,TCP_IP-DoS-UDP3_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_3,14608427,912265187,42,1514,62.447872519060404,617.1217551231384,617.1217551231384,23671.87168289843,1478258.025141197,53460,14553740,590,1,14607766,69,617,13,5,0,0.003659531584064458,0.9962564757998927,4.0387647485933974e-05,6.845363980666775e-08,0.9999547521440878,4.723301146660075e-06,4.2235895760714e-05,8.898973174866808e-07,3.422681990333388e-07,0.0,45,53430,44,16,7979,0.0008417508417508417,0.999438832772166,0.0008230452674897119,0.00029928918817807707,0.1492517770295548,59,False,58,False,11395,13154,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,TCP_IP-DoS-UDP4_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_4,14324896,916801716,42,1514,64.00058443705281,3775.9818229675293,3775.9818229675293,3793.6877537037826,242798.23340873214,77763,13884774,2130,50,14322492,218,360120,42,11,0,0.0054285210866452365,0.9692757280750939,0.00014869217898684918,3.4904267367804973e-06,0.9998321802824955,1.5218260572362968e-05,0.025139449528987855,2.931958458895618e-06,7.678938820917095e-07,0.0,861,77198,232,269,24387,0.011072103699702943,0.992734333809138,0.002983423993415892,0.0034592286820210125,0.3136067281354886,126,False,130,False,11496,13061,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,Active.pcap,profiling,train,BENIGN,,,active,standard,,Active,1040643,389412628,54,8754,374.2038604977884,1567226.8889257908,1567226.8889257908,0.6640027728935137,248.4724009979891,609211,405780,17339,103,1021613,1417,7855,169,15,0,0.5854178618411886,0.3899319939691133,0.0166618138977536,9.897726693976704e-05,0.9817132292246237,0.0013616581286762127,0.007548217784581264,0.00016239959332835563,1.441416508831559e-05,0.0,10927,601449,9800,6072,210256,0.01793631434757416,0.9872589299930566,0.016086380580783998,0.009966990090461269,0.3451283709585021,208,False,218,False,10859,9675,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,ActiveBroker.pcap,profiling,train,BENIGN,,,active,active_broker,,ActiveBroker,1981055,158155845,42,718,79.83415150008454,1567191.132315874,1567191.132315874,1.2640800213516712,100.91675593281944,1921550,13276,46090,0,1929478,5378,0,30,0,0,0.9699629742738086,0.006701479767093796,0.023265381324597247,0.0,0.9739648823480418,0.0027147151391556518,0.0,1.5143446295029669e-05,0.0,0.0,0,1921550,0,0,965364,0.0,1.0,0.0,0.0,0.5023881762119122,23,False,24,False,552,67,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,Idle.pcap,profiling,train,BENIGN,,,idle,,,Idle,328923,68452443,54,2962,208.11084357129175,133199.55901312828,133199.55901312828,2.4694000673649454,513.9089311343234,196486,112957,12184,18,314681,1842,6952,116,12,0,0.5973616925541844,0.34341472016246966,0.03704210407907018,5.47240539579172e-05,0.9567011124184079,0.00560009485502686,0.021135645728635577,0.00035266612550657753,3.6482702638611466e-05,0.0,8400,190667,7646,5075,81244,0.042751137485622384,0.9703846584489481,0.03891371395417485,0.025828812230896857,0.4134849302240363,67,False,69,False,8634,8071,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_LAN_MIC.pcap,Blink_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_LAN_MIC,21455,15978759,60,2974,744.7568865066418,349.36821603775024,349.36821603775024,61.41085254785091,45736.15534125591,21455,0,0,0,21455,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,21452,0,0,15116,0.00027965509205313445,0.9998601724539734,0.0,0.0,0.7045443952458634,5,False,5,False,5,5,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_LAN_WATCH.pcap,Blink_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_LAN_WATCH,18821,13687871,60,1451,727.2658732267148,363.34905910491943,363.34905910491943,51.79867548402076,37671.40895787358,18821,0,0,0,18821,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,18809,4,8,11102,0.0004250571170501036,0.9993624143244249,0.0002125285585250518,0.0004250571170501036,0.5898730141862812,6,False,6,False,6,6,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_WAN_MIC.pcap,Blink_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_WAN_MIC,22173,15991354,60,2974,721.2084066206647,324.9942169189453,324.9942169189453,68.22582940154292,49205.041713060076,22173,0,0,0,22173,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,22170,0,0,15184,0.00027059937762143147,0.9998647003111892,0.0,0.0,0.6847968249673025,5,False,5,False,5,5,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_WAN_WATCH.pcap,Blink_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_WAN_WATCH,15857,10933084,60,1451,689.4799772970928,366.92230701446533,366.92230701446533,43.21623323755801,29796.72751149736,15857,0,0,0,15857,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,15852,4,1,8996,0.0005045090496310778,0.9996846818439806,0.0002522545248155389,6.306363120388472e-05,0.5673204263101469,5,False,5,False,6,6,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_LAN_MIC,38731,15092420,60,2962,389.6728718597506,348.44771003723145,348.44771003723145,111.15297614055669,43313.299428449056,1032,37617,22,0,38707,2,58,2,0,0,0.026645322867986883,0.9712375100049057,0.0005680204487361545,0.0,0.9993803413286515,5.1638222612377685e-05,0.0014975084557589528,5.1638222612377685e-05,0.0,0.0,26,1011,27,16,473,0.025193798449612403,0.9796511627906976,0.02616279069767442,0.015503875968992248,0.4583333333333333,19,False,20,False,91,98,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_LAN_WATCH,36647,11157943,60,5778,304.4708434523972,1115.1101219654083,1115.1101219654083,32.864018788932505,10006.135519901709,1364,35215,18,0,36629,0,50,0,0,0,0.037219963434933286,0.9609244958659645,0.0004911725379976533,0.0,0.9995088274620023,0.0,0.0013643681611045925,0.0,0.0,0.0,24,1345,19,15,505,0.017595307917888565,0.9860703812316716,0.013929618768328446,0.010997067448680353,0.37023460410557185,16,False,17,False,93,100,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_WAN_MIC,35853,14209679,60,2962,396.3316598332078,359.74331998825073,359.74331998825073,99.66272619369545,39499.49369584984,1274,34545,0,0,35853,0,34,0,0,0,0.035533985998382284,0.9635176972638273,0.0,0.0,1.0,0.0,0.000948316737790422,0.0,0.0,0.0,21,1251,18,18,438,0.016483516483516484,0.9819466248037677,0.0141287284144427,0.0141287284144427,0.34379905808477235,16,False,20,False,85,70,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_WAN_WATCH,33376,10278261,60,2962,307.95364932885906,387.39066195487976,387.39066195487976,86.15592289079848,26532.030865517176,1030,32291,0,0,33376,0,55,0,0,0,0.030860498561840845,0.9674916107382551,0.0,0.0,1.0,0.0,0.0016478906999041227,0.0,0.0,0.0,24,1010,20,20,506,0.02330097087378641,0.9805825242718447,0.019417475728155338,0.019417475728155338,0.4912621359223301,16,False,17,False,91,94,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_MIC,16106,7093892,60,1308,440.45026698124923,473.64202308654785,473.64202308654785,34.00458408450167,14977.3281386051,151,15926,12,0,16094,0,17,0,0,0,0.009375388054141313,0.9888240407301627,0.0007450639513224885,0.0,0.9992549360486775,0.0,0.0010555072643735255,0.0,0.0,0.0,2,150,2,0,82,0.013245033112582781,0.9933774834437086,0.013245033112582781,0.0,0.543046357615894,6,False,6,False,12,13,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_PHOTO,1439,948068,60,1242,658.8380820013898,266.46105003356934,266.46105003356934,5.400414056083288,3557.9984387232594,20,1419,0,0,1439,0,0,0,0,0,0.01389854065323141,0.9861014593467686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,11,0.0,1.0,0.0,0.0,0.55,2,False,3,False,3,3,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_PRECORDING,8484,4453266,60,1242,524.9016973125885,355.7326910495758,355.7326910495758,23.849368397850306,12518.573951864833,95,8365,8,0,8476,0,16,0,0,0,0.011197548326261197,0.985973597359736,0.000942951438000943,0.0,0.9990570485619991,0.0,0.001885902876001886,0.0,0.0,0.0,0,95,0,0,52,0.0,1.0,0.0,0.0,0.5473684210526316,5,False,5,False,5,5,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_WATCH,11865,3738021,60,1474,315.04601769911505,278.2575659751892,278.2575659751892,42.6403499880321,13433.672457026021,251,11570,16,0,11849,0,28,0,0,0,0.02115465655288664,0.9751369574378423,0.00134850400337126,0.0,0.9986514959966287,0.0,0.002359882005899705,0.0,0.0,0.0,8,242,9,4,116,0.03187250996015936,0.9641434262948207,0.035856573705179286,0.01593625498007968,0.46215139442231074,15,False,22,False,38,27,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_MIC,17354,7479904,60,1300,431.01901578886714,327.21547198295593,327.21547198295593,53.035389478477775,22859.26137499273,200,17106,0,0,17354,0,48,0,0,0,0.011524720525527256,0.9857093465483462,0.0,0.0,1.0,0.0,0.0027659329261265414,0.0,0.0,0.0,6,194,7,3,99,0.03,0.97,0.035,0.015,0.495,8,False,8,False,16,16,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_PHOTO,5769,1419862,62,1308,246.11925810365747,160.4441590309143,160.4441590309143,35.956435153793485,8849.571144103922,111,5624,0,0,5769,0,34,0,0,0,0.01924076963078523,0.9748656612931184,0.0,0.0,1.0,0.0,0.005893569076096377,0.0,0.0,0.0,6,108,6,0,50,0.05405405405405406,0.972972972972973,0.05405405405405406,0.0,0.45045045045045046,7,False,7,False,16,16,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_RECORDING,16442,6113724,62,1308,371.8357864006812,366.20899987220764,366.20899987220764,44.897858888606244,16694.630667551715,207,16155,0,0,16442,0,80,0,0,0,0.012589709281109354,0.9825447025909256,0.0,0.0,1.0,0.0,0.004865588127964968,0.0,0.0,0.0,7,203,7,0,106,0.033816425120772944,0.9806763285024155,0.033816425120772944,0.0,0.5120772946859904,8,False,8,False,16,16,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_WATCH,15752,5748608,62,1300,364.9446419502285,386.8896310329437,386.8896310329437,40.714453778314656,14858.521756326172,212,15499,0,0,15752,0,41,0,0,0,0.01345860843067547,0.9839385474860335,0.0,0.0,1.0,0.0,0.002602844083291011,0.0,0.0,0.0,4,210,8,0,108,0.018867924528301886,0.9905660377358491,0.03773584905660377,0.0,0.5094339622641509,9,False,9,False,16,16,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_MIC.pcap,Owltron_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_MIC,38911,28918425,60,2498,743.194083935134,312.82992696762085,312.82992696762085,124.38387969200735,92441.36352399933,1170,37671,0,0,38911,0,70,0,0,0,0.030068618128549766,0.9681324047184601,0.0,0.0,1.0,0.0,0.001798977152990157,0.0,0.0,0.0,16,1156,9,6,573,0.013675213675213675,0.9880341880341881,0.007692307692307693,0.005128205128205128,0.4897435897435897,14,False,15,False,29,35,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_PHOTO.pcap,Owltron_Camera_LAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_PHOTO,8810,6385740,66,1607,724.8286038592508,144.10963606834412,144.10963606834412,61.13401046840372,44311.679456129896,571,8162,0,0,8810,0,77,0,0,0,0.06481271282633372,0.9264472190692395,0.0,0.0,1.0,0.0,0.008740068104426789,0.0,0.0,0.0,16,563,0,0,284,0.028021015761821366,0.9859894921190894,0.0,0.0,0.4973730297723292,18,False,19,False,30,35,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_RECORDING.pcap,Owltron_Camera_LAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_RECORDING,36662,27931105,60,2498,761.8543723746659,319.15631198883057,319.15631198883057,114.87161188052283,87515.43977290193,1190,35395,0,0,36662,0,77,0,0,0,0.03245867655883476,0.9654410561344171,0.0,0.0,1.0,0.0,0.0021002673067481315,0.0,0.0,0.0,12,1178,9,6,583,0.010084033613445379,0.9899159663865547,0.007563025210084034,0.005042016806722689,0.4899159663865546,14,False,15,False,27,33,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_WATCH.pcap,Owltron_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_WATCH,30605,21689566,60,2498,708.6935468060774,311.80351996421814,311.80351996421814,98.15476106078648,69561.64575207184,1864,28644,0,0,30605,0,97,0,0,0,0.06090508086913903,0.9359255023688939,0.0,0.0,1.0,0.0,0.003169416761966999,0.0,0.0,0.0,20,1848,8,6,930,0.01072961373390558,0.9914163090128756,0.004291845493562232,0.003218884120171674,0.4989270386266094,20,False,21,False,40,49,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_MIC.pcap,Owltron_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_MIC,37326,27845558,60,2498,746.0096983336012,284.6806478500366,284.6806478500366,131.11534023086284,97813.31541253347,1023,36225,50,0,37276,0,28,0,0,0,0.027407169265391416,0.9705031345442855,0.0013395488399507046,0.0,0.9986604511600493,0.0,0.0007501473503723946,0.0,0.0,0.0,8,1015,8,4,465,0.007820136852394917,0.9921798631476051,0.007820136852394917,0.0039100684261974585,0.45454545454545453,13,False,15,False,23,23,phase1b2_v1
