pcap_path,filename,source,split,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,file_size_manifest,file_size_bytes,parse_success,open_error,linktype,packet_count,total_frame_bytes,min_frame_length,max_frame_length,mean_frame_length,ok_count,partial_count,unsupported_count,malformed_count,error_count,ipv4_count,ipv6_count,arp_count,llc_count,tcp_count,udp_count,icmp_count,icmpv6_count,igmp_count,vlan_count,first_timestamp,last_timestamp,min_timestamp,max_timestamp,capture_order_duration,capture_timestamp_span,duplicate_timestamp_count,negative_delta_count,non_monotonic_timestamp_count,warnings,hard_failures,audit_strategy_version
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_MIC,7757592,7757592,True,,1,17354,7479904,60,1300,431.01901578886714,17354,0,0,0,0,17354,0,0,0,200,17106,48,0,0,0,1701100887.685036,1701101214.900508,1701100887.685036,1701101214.900508,327.21547198295593,327.21547198295593,981,0,981,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_PHOTO,1512190,1512190,True,,1,5769,1419862,62,1308,246.11925810365747,5769,0,0,0,0,5769,0,0,0,111,5624,34,0,0,0,1701100306.784698,1701100467.228857,1701100306.784698,1701100467.228857,160.4441590309143,160.4441590309143,518,0,518,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_RECORDING,6376820,6376820,True,,1,16442,6113724,62,1308,371.8357864006812,16442,0,0,0,0,16442,0,0,0,207,16155,80,0,0,0,1701100494.93648,1701100861.14548,1701100494.93648,1701100861.14548,366.20899987220764,366.20899987220764,2933,0,2933,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_WAN_WATCH,6000664,6000664,True,,1,15752,5748608,62,1300,364.9446419502285,15752,0,0,0,0,15752,0,0,0,212,15499,41,0,0,0,1701099896.673056,1701100283.562687,1701099896.673056,1701100283.562687,386.8896310329437,386.8896310329437,621,0,621,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Multifunctional_Pager/Multifunctional_Pager_LAN_APP.pcap,Multifunctional_Pager_LAN_APP.pcap,profiling,test,BENIGN,,,interaction,,Multifunctional_Pager,Multifunctional_Pager_LAN_APP,64467,64467,True,,1,434,57499,60,402,132.48617511520737,434,0,0,0,0,430,0,4,0,380,50,0,0,0,0,1701178875.649799,1701179384.193775,1701178875.649799,1701179384.193775,508.5439758300781,508.5439758300781,5,0,5,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Multifunctional_Pager/Multifunctional_Pager_LAN_PHYSICAL.pcap,Multifunctional_Pager_LAN_PHYSICAL.pcap,profiling,test,BENIGN,,,interaction,,Multifunctional_Pager,Multifunctional_Pager_LAN_PHYSICAL,30087,30087,True,,1,202,26831,60,278,132.82673267326732,202,0,0,0,0,198,0,4,0,154,44,0,0,0,0,1701179414.818274,1701180024.843699,1701179414.818274,1701180024.843699,610.0254249572754,610.0254249572754,1,0,1,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Multifunctional_Pager/Multifunctional_Pager_WAN_APP.pcap,Multifunctional_Pager_WAN_APP.pcap,profiling,test,BENIGN,,,interaction,,Multifunctional_Pager,Multifunctional_Pager_WAN_APP,36499,36499,True,,1,202,33243,60,1119,164.56930693069307,202,0,0,0,0,200,0,2,0,170,30,0,0,0,0,1701178280.712882,1701178568.28485,1701178280.712882,1701178568.28485,287.5719678401947,287.5719678401947,2,0,2,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Multifunctional_Pager/Multifunctional_Pager_WAN_PHYSICAL.pcap,Multifunctional_Pager_WAN_PHYSICAL.pcap,profiling,test,BENIGN,,,interaction,,Multifunctional_Pager,Multifunctional_Pager_WAN_PHYSICAL,17045,17045,True,,1,91,15565,60,267,171.04395604395606,91,0,0,0,0,89,0,2,0,51,38,0,0,0,0,1701177847.660363,1701178243.016731,1701177847.660363,1701178243.016731,395.35636806488037,395.35636806488037,2,0,2,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_MIC.pcap,Owltron_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_MIC,29541025,29541025,True,,1,38911,28918425,60,2498,743.194083935134,38911,0,0,0,0,38911,0,0,0,1170,37671,70,0,0,0,1701102180.370342,1701102493.200269,1701102180.370342,1701102493.200269,312.82992696762085,312.82992696762085,1485,0,1485,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_PHOTO.pcap,Owltron_Camera_LAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_PHOTO,6526724,6526724,True,,1,8810,6385740,66,1607,724.8286038592508,8810,0,0,0,0,8810,0,0,0,571,8162,77,0,0,0,1701101670.416118,1701101814.525754,1701101670.416118,1701101814.525754,144.10963606834412,144.10963606834412,397,0,397,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_RECORDING.pcap,Owltron_Camera_LAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_RECORDING,28517721,28517721,True,,1,36662,27931105,60,2498,761.8543723746659,36662,0,0,0,0,36662,0,0,0,1190,35395,77,0,0,0,1701101839.478613,1701102158.634925,1701101839.478613,1701102158.634925,319.15631198883057,319.15631198883057,1244,0,1244,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_LAN_WATCH.pcap,Owltron_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_LAN_WATCH,22179270,22179270,True,,1,30605,21689566,60,2498,708.6935468060774,30605,0,0,0,0,30605,0,0,0,1864,28644,97,0,0,0,1701101343.533417,1701101655.336937,1701101343.533417,1701101655.336937,311.80351996421814,311.80351996421814,1020,0,1020,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_MIC.pcap,Owltron_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_MIC,28442798,28442798,True,,1,37326,27845558,60,2498,746.0096983336012,37326,0,0,0,0,37276,0,50,0,1023,36225,28,0,0,0,1701102518.727024,1701102803.407672,1701102518.727024,1701102803.407672,284.6806478500366,284.6806478500366,1895,0,1895,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_PHOTO.pcap,Owltron_Camera_WAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_PHOTO,4429983,4429983,True,,1,5695,4338839,60,1591,761.8681299385426,5695,0,0,0,0,5694,0,0,1,188,5469,37,0,0,0,1701103259.924824,1701103382.528615,1701103259.924824,1701103382.528615,122.60379099845886,122.60379099845886,253,0,253,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_RECORDING.pcap,Owltron_Camera_WAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_RECORDING,32364662,32364662,True,,1,40120,31722718,60,2498,790.6958624127617,40120,0,0,0,0,40120,0,0,0,1325,38731,64,0,0,0,1701103604.931815,1701104239.147707,1701103604.931815,1701104239.147707,634.2158920764923,634.2158920764923,1741,0,1741,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_WATCH.pcap,Owltron_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_WATCH,26913944,26913944,True,,1,35040,26353280,60,2498,752.0913242009133,35040,0,0,0,0,35040,0,0,0,1248,33728,64,0,0,0,1701102944.257211,1701103235.778892,1701102944.257211,1701103235.778892,291.52168107032776,291.52168107032776,1556,0,1556,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/SenseU/SenseU_LAN_EMERGENCY.pcap,SenseU_LAN_EMERGENCY.pcap,profiling,test,BENIGN,,,interaction,,SenseU,SenseU_LAN_EMERGENCY,36196,36196,True,,1,216,32716,60,1490,151.46296296296296,216,0,0,0,0,193,0,23,0,193,0,0,0,0,0,1701182299.956235,1701182837.827186,1701182299.956235,1701182837.827186,537.8709511756897,537.8709511756897,0,0,0,,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/SenseU/SenseU_WAN_EMERGENCY.pcap,SenseU_WAN_EMERGENCY.pcap,profiling,test,BENIGN,,,interaction,,SenseU,SenseU_WAN_EMERGENCY,23374,23374,True,,1,157,20838,60,818,132.72611464968153,157,0,0,0,0,138,0,19,0,138,0,0,0,0,0,1701183051.629512,1701183808.845924,1701183051.629512,1701183808.845924,757.2164118289948,757.2164118289948,2,0,2,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL.pcap,profiling,train,BENIGN,,,interaction,,Singcall,Singcall_LAN_PHYSICAL,62272,62272,True,,1,419,55544,60,725,132.56324582338902,419,0,0,0,0,389,0,27,3,377,12,0,0,0,0,1701177126.008265,1701177385.000555,1701177126.008265,1701177385.000555,258.992290019989,258.992290019989,24,0,24,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL.pcap,profiling,train,BENIGN,,,interaction,,Singcall,Singcall_WAN_PHYSICAL,51650,51650,True,,1,334,46282,60,725,138.5688622754491,334,0,0,0,0,309,0,22,3,298,11,0,0,0,0,1701177462.732679,1701177697.679705,1701177462.732679,1701177697.679705,234.947026014328,234.947026014328,23,0,23,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Blink_Mini_Camera_Power.pcap,Blink_Mini_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Blink_Camera,Blink_Camera_Power,93973,93973,True,,1,568,84861,60,2241,149.4031690140845,568,0,0,0,0,559,0,6,3,523,36,0,0,0,0,1698250880.852573,1698252818.918135,1698250880.852573,1698252818.918135,1938.0655620098114,1938.0655620098114,91,0,91,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Ecobee_Camera,Ecobee_Camera_Power,1362348,1362348,True,,1,2651,1319908,60,2922,497.8906073179932,2651,0,0,0,0,2534,93,21,3,2338,241,0,42,6,0,1698248525.918281,1698250187.237351,1698248525.918281,1698250187.237351,1661.3190698623657,1661.3190698623657,987,0,987,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power.pcap,profiling,train,BENIGN,,,power,,M1T_Camera,M1T_Camera_Power,124866,124866,True,,1,413,118234,60,2962,286.2808716707022,413,0,0,0,0,404,0,6,3,314,72,12,0,6,0,1698253017.64791,1698254173.721728,1698253017.64791,1698254173.721728,1156.0738179683685,1156.0738179683685,30,0,30,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Multifunctional_Pager_Power.pcap,Multifunctional_Pager_Power.pcap,profiling,test,BENIGN,,,power,,Multifunctional_Pager,Multifunctional_Pager_Power,118002,118002,True,,1,720,106458,60,587,147.85833333333332,720,0,0,0,0,706,0,11,3,567,139,0,0,0,0,1698158876.433332,1698161006.76617,1698158876.433332,1698161006.76617,2130.3328380584717,2130.3328380584717,35,0,35,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Owltron_Camera_Power.pcap,Owltron_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Owltron_Camera,Owltron_Camera_Power,270071,270071,True,,1,1207,250735,60,2962,207.73405136702567,1207,0,0,0,0,1190,0,14,3,1087,103,0,0,0,0,1698326115.015475,1698327808.393787,1698326115.015475,1698327808.393787,1693.3783118724823,1693.3783118724823,76,0,76,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/SenseUBaby_Power.pcap,SenseUBaby_Power.pcap,profiling,test,BENIGN,,,power,,SenseU,SenseU_Power,43472,43472,True,,1,352,37816,60,672,107.43181818181819,352,0,0,0,0,295,0,35,22,268,27,0,0,0,0,1698329529.796184,1698330897.906844,1698329529.796184,1698330897.906844,1368.1106598377228,1368.1106598377228,14,0,14,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power.pcap,profiling,train,BENIGN,,,power,,Singcall,Singcall_Power,79525,79525,True,,1,506,71405,60,1147,141.11660079051384,506,0,0,0,0,463,0,39,4,455,8,0,0,0,0,1698156837.806389,1698158423.868574,1698156837.806389,1698158423.868574,1586.0621848106384,1586.0621848106384,54,0,54,file:timestamp_duplicate,,phase1b2_v1
